Unnamed: 0,ucdp_name,ucdp_dset_id,year,modeledarticles,countT1,countT2,propT1,propT2,propdiff,propdif.L1,propdif.L2,delta1,delta1.5,delta2,delta1_L2,gap25,gap50,counter,frexWords,side_b_dset_id,region
516,PIRA,282,1996,2,0,2,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,1,"soldier,two,polic,belfast,die,suspect,blast,guerrilla,irish,kill",282,Europe
517,JSS/SB,285,1992,9,9,0,1.0,0.0,-1.0,-2.0,-2.0,1,1,1,1,0,0,0,"die,r,battl,troop,polic,four,clash,one,policemen,policeman",285,Asia
518,JSS/SB,285,1991,11,0,11,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,"kill,two,soldier,armi,tribal,command,exchang,fire,guerrilla,dhaka",285,Asia
519,JSS/SB,285,1996,5,0,5,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,1,"kill,two,soldier,armi,tribal,command,exchang,fire,guerrilla,dhaka",285,Asia
520,JSS/SB,285,1990,13,0,13,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"kill,two,soldier,armi,tribal,command,exchang,fire,guerrilla,dhaka",285,Asia
521,JSS/SB,285,1994,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2,"die,r,battl,troop,polic,four,clash,one,policemen,policeman",285,Asia
522,JSS/SB,285,1995,4,0,4,0.0,1.0,1.0,2.0,2.0,1,1,1,1,0,0,0,"kill,two,soldier,armi,tribal,command,exchang,fire,guerrilla,dhaka",285,Asia
523,JSS/SB,285,1997,3,3,0,1.0,0.0,-1.0,-2.0,-2.0,1,1,1,1,0,0,0,"die,r,battl,troop,polic,four,clash,one,policemen,policeman",285,Asia
524,JSS/SB,285,1989,7,0,7,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"kill,two,soldier,armi,tribal,command,exchang,fire,guerrilla,dhaka",285,Asia
525,JSS/SB,285,1993,4,4,0,1.0,0.0,-1.0,0.0,-2.0,0,0,0,1,0,0,1,"die,r,battl,troop,polic,four,clash,one,policemen,policeman",285,Asia
526,BLA,287,2008,18,18,0,1.0,0.0,-1.0,-0.1,0.0,0,0,0,0,0,0,2,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
527,BLA,287,2009,15,14,1,0.93,0.07,-0.86,0.14,0.0399999999999998,0,0,0,0,0,0,3,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
528,BLA,287,2011,5,5,0,1.0,0.0,-1.0,0.0,-0.14,0,0,0,0,0,0,5,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
529,BLA,287,2016,9,9,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,10,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
530,BLA,287,2004,4,4,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
531,BLA,287,2010,12,12,0,1.0,0.0,-1.0,-0.14,0.0,0,0,0,0,0,0,4,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
532,BLA,287,2015,5,5,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,9,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
533,BLA,287,2007,19,18,1,0.95,0.05,-0.9,0.1,-0.9,0,0,0,0,0,0,1,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
534,BLA,287,2012,3,3,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,6,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
535,BLA,287,2014,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,8,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
536,BLA,287,2013,9,9,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,7,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
537,BLA,287,2006,12,12,0,1.0,0.0,-1.0,-1.0,0.0,1,0,0,1,0,0,0,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
538,BLA,287,2018,3,3,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,12,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
539,BLA,287,2017,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,11,"pakistan,kill,islamabad,karachi,milit,daili,asia,dawn,attack,balochistan",287,Asia
540,BLA,287,2005,2,1,1,0.5,0.5,0.0,1.0,,1,0,0,1,1,1,0,,287,Asia
541,BRA,289,2013,1,0,1,0.0,1.0,1.0,1.98,2.0,1,1,0,1,0,0,0,"islamabad,daili,karachi,lahor,r,armi,baloch,dawn,incid,republican",289,Asia
542,BRA,289,2010,2,2,0,1.0,0.0,-1.0,-2.0,-2.0,1,1,1,1,0,0,0,"achiv,pakistan,kill,milit,secur,three,bra,two,asia,baluchistan",289,Asia
543,BRA,289,2011,3,3,0,1.0,0.0,-1.0,0.0,-2.0,0,0,0,1,0,0,1,"achiv,pakistan,kill,milit,secur,three,bra,two,asia,baluchistan",289,Asia
544,BRA,289,2012,92,91,1,0.99,0.01,-0.98,0.02,0.02,0,0,0,0,0,0,2,"achiv,pakistan,kill,milit,secur,three,bra,two,asia,baluchistan",289,Asia
545,BRA,289,2016,5,3,2,0.6,0.4,-0.2,-0.86,-0.54,0,0,0,0,1,1,3,"achiv,pakistan,kill,milit,secur,three,bra,two,asia,baluchistan",289,Asia
546,BRA,289,2008,12,0,12,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"islamabad,daili,karachi,lahor,r,armi,baloch,dawn,incid,republican",289,Asia
547,BRA,289,2009,7,0,7,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,"islamabad,daili,karachi,lahor,r,armi,baloch,dawn,incid,republican",289,Asia
548,BRA,289,2015,6,1,5,0.17,0.83,0.66,0.32,-0.34,0,0,0,0,0,0,2,"islamabad,daili,karachi,lahor,r,armi,baloch,dawn,incid,republican",289,Asia
549,BRA,289,2014,3,1,2,0.33,0.67,0.34,-0.66,1.32,0,0,0,1,0,1,1,"islamabad,daili,karachi,lahor,r,armi,baloch,dawn,incid,republican",289,Asia
550,BRA,289,2007,3,0,3,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"islamabad,daili,karachi,lahor,r,armi,baloch,dawn,incid,republican",289,Asia
551,CNRT,290,1992,5,0,5,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"die,armi,lisbon,portugues,rebel,indonesian,ambush,antena,last,rdp",290,Asia
552,CNRT,290,1993,3,0,3,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"die,armi,lisbon,portugues,rebel,indonesian,ambush,antena,last,rdp",290,Asia
553,CNRT,290,1999,9,9,0,1.0,0.0,-1.0,0.0,-1.42,0,0,0,1,0,0,1,"dead,three,r,timor,indonesia,one,clash,two,attack,e.timor",290,Asia
554,CNRT,290,1995,6,6,0,1.0,0.0,-1.0,-2.0,-2.0,1,1,1,1,0,0,0,"dead,three,r,timor,indonesia,one,clash,two,attack,e.timor",290,Asia
555,CNRT,290,1994,2,0,2,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,"die,armi,lisbon,portugues,rebel,indonesian,ambush,antena,last,rdp",290,Asia
556,CNRT,290,1996,6,0,6,0.0,1.0,1.0,2.0,0.0,1,1,1,1,0,0,0,"die,armi,lisbon,portugues,rebel,indonesian,ambush,antena,last,rdp",290,Asia
557,CNRT,290,1998,8,8,0,1.0,0.0,-1.0,-1.42,-2.0,1,0,0,1,0,0,0,"dead,three,r,timor,indonesia,one,clash,two,attack,e.timor",290,Asia
558,CNRT,290,1997,14,4,10,0.29,0.71,0.42,-0.58,1.42,0,0,0,1,0,1,1,"die,armi,lisbon,portugues,rebel,indonesian,ambush,antena,last,rdp",290,Asia
559,Jam'iyyat-i Islami-yi Afghanistan,292,1990,10,10,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"afghan,rebel,kabul,rocket,kill,r,attack,govern,sep,afghanistan",292,Asia
560,Jam'iyyat-i Islami-yi Afghanistan,292,1989,51,51,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"afghan,rebel,kabul,rocket,kill,r,attack,govern,sep,afghanistan",292,Asia
561,Jam'iyyat-i Islami-yi Afghanistan,292,1996,6,6,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"afghan,rebel,kabul,rocket,kill,r,attack,govern,sep,afghanistan",292,Asia
562,Jam'iyyat-i Islami-yi Afghanistan,292,1992,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"afghan,rebel,kabul,rocket,kill,r,attack,govern,sep,afghanistan",292,Asia
563,Jam'iyyat-i Islami-yi Afghanistan,292,1991,12,12,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"afghan,rebel,kabul,rocket,kill,r,attack,govern,sep,afghanistan",292,Asia
564,Hizb-i Islami-yi Afghanistan - Khalis faction,294,1989,80,45,35,0.56,0.44,-0.12,0.0,,0,0,0,0,1,1,0,"r,jalalabad,afghanistan,key,troop,washington,armi,besieg,control,loui",294,Asia
565,Hizb-i Islami-yi Afghanistan - Khalis faction,294,1991,37,2,35,0.05,0.95,0.9,0.14,1.02,0,0,0,1,0,0,0,"rocket,fight,attack,guerrilla,town,citi,around,sep,near,world",294,Asia
566,Hizb-i Islami-yi Afghanistan - Khalis faction,294,1990,16,2,14,0.12,0.88,0.76,0.88,,0,0,0,0,0,0,0,"rocket,fight,attack,guerrilla,town,citi,around,sep,near,world",294,Asia
567,Hizb-i Islami-yi Afghanistan - Khalis faction,294,1992,4,0,4,0.0,1.0,1.0,0.1,0.24,0,0,0,0,0,0,0,"rocket,fight,attack,guerrilla,town,citi,around,sep,near,world",294,Asia
568,Hizb-i Islami-yi Afghanistan,299,2014,5,0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,2,Both,299,Asia
569,Hizb-i Islami-yi Afghanistan,299,2006,9,1,8,0.11,0.89,0.78,0.06,-0.22,0,0,0,0,0,0,2,Both,299,Asia
570,Hizb-i Islami-yi Afghanistan,299,2016,3,0,3,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,3,Both,299,Asia
571,Hizb-i Islami-yi Afghanistan,299,1993,66,31,35,0.47,0.53,0.06,0.02,-0.72,0,0,0,0,1,1,0,Both,299,Asia
572,Hizb-i Islami-yi Afghanistan,299,1994,47,24,23,0.51,0.49,-0.02,-0.0800000000000001,-0.06,0,0,0,0,1,1,0,Both,299,Asia
573,Hizb-i Islami-yi Afghanistan,299,1990,9,3,6,0.33,0.67,0.34,0.34,,0,0,0,0,0,1,0,Both,299,Asia
574,Hizb-i Islami-yi Afghanistan,299,1991,9,1,8,0.11,0.89,0.78,0.44,0.78,0,0,0,0,0,0,0,Both,299,Asia
575,Hizb-i Islami-yi Afghanistan,299,2003,7,1,6,0.14,0.86,0.72,-0.28,1.14,0,0,0,1,0,0,1,Both,299,Asia
576,Hizb-i Islami-yi Afghanistan,299,2002,1,0,1,0.0,1.0,1.0,1.42,1.02,1,0,0,1,0,0,0,Both,299,Asia
577,Hizb-i Islami-yi Afghanistan,299,1989,2,1,1,0.5,0.5,0.0,0.0,,0,0,0,0,1,1,0,Both,299,Asia
578,Hizb-i Islami-yi Afghanistan,299,1995,14,10,4,0.71,0.29,-0.42,-0.4,-0.48,0,0,0,0,0,1,0,Both,299,Asia
579,Hizb-i Islami-yi Afghanistan,299,1992,48,23,25,0.48,0.52,0.04,-0.74,-0.3,0,0,0,0,1,1,0,Both,299,Asia
580,Hizb-i Islami-yi Afghanistan,299,2013,8,0,8,0.0,1.0,1.0,0.0,1.58,0,0,0,1,0,0,1,Both,299,Asia
581,Hizb-i Islami-yi Afghanistan,299,2011,19,15,4,0.79,0.21,-0.58,-0.7,-1.58,0,0,0,1,0,0,6,Both,299,Asia
582,Hizb-i Islami-yi Afghanistan,299,2008,14,2,12,0.14,0.86,0.72,-0.06,0.0,0,0,0,0,0,0,3,Both,299,Asia
583,Hizb-i Islami-yi Afghanistan,299,2009,12,0,12,0.0,1.0,1.0,0.28,0.22,0,0,0,0,0,0,4,Both,299,Asia
584,Hizb-i Islami-yi Afghanistan,299,2012,4,0,4,0.0,1.0,1.0,1.58,0.88,1,1,0,1,0,0,0,Both,299,Asia
585,Hizb-i Islami-yi Afghanistan,299,2010,27,12,15,0.44,0.56,0.12,-0.88,-0.6,0,0,0,0,1,1,5,Both,299,Asia
586,Hizb-i Wahdat,300,1990,1,0,1,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"aggreg,ceasefir,uzbek,rebel,afghan,rival,battl,say,kabul,halt",300,Asia
587,Hizb-i Wahdat,300,1989,2,0,2,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"aggreg,ceasefir,uzbek,rebel,afghan,rival,battl,say,kabul,halt",300,Asia
588,Hizb-i Wahdat,300,1994,11,10,1,0.91,0.09,-0.82,0.18,-0.0800000000000001,0,0,0,0,0,0,2,"kill,rocket,fight,afghanistan,pashto,injur,atroc,blood-stain,capit,hand",300,Asia
589,Hizb-i Wahdat,300,1993,35,35,0,1.0,0.0,-1.0,-0.26,-2.0,0,0,0,1,0,0,1,"kill,rocket,fight,afghanistan,pashto,injur,atroc,blood-stain,capit,hand",300,Asia
590,Hizb-i Wahdat,300,1995,14,14,0,1.0,0.0,-1.0,-0.18,0.0,0,0,0,0,0,0,3,"kill,rocket,fight,afghanistan,pashto,injur,atroc,blood-stain,capit,hand",300,Asia
591,Hizb-i Wahdat,300,1992,15,13,2,0.87,0.13,-0.74,-1.74,-1.74,1,1,0,1,0,0,0,"kill,rocket,fight,afghanistan,pashto,injur,atroc,blood-stain,capit,hand",300,Asia
592,Hizb-i Wahdat,300,1991,2,0,2,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,"aggreg,ceasefir,uzbek,rebel,afghan,rival,battl,say,kabul,halt",300,Asia
593,Junbish-i Milli-yi Islami,302,1994,176,176,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"kabul,pashto,afghanistan,kill,afghan,rocket,jun,sep,fight,say",302,Asia
594,Junbish-i Milli-yi Islami,302,1993,3,3,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"kabul,pashto,afghanistan,kill,afghan,rocket,jun,sep,fight,say",302,Asia
595,Junbish-i Milli-yi Islami,302,1995,75,75,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"kabul,pashto,afghanistan,kill,afghan,rocket,jun,sep,fight,say",302,Asia
596,Taleban,303,2003,125,116,9,0.93,0.07,-0.86,-1.86,0.14,1,1,0,1,0,0,0,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
597,Taleban,303,2004,5,5,0,1.0,0.0,-1.0,-0.14,-2.0,0,0,0,1,0,0,1,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
598,Taleban,303,2007,956,956,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,4,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
599,Taleban,303,2008,1059,1059,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,5,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
600,Taleban,303,1996,163,163,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
601,Taleban,303,2002,1,0,1,0.0,1.0,1.0,2.0,2.0,1,1,1,1,0,0,0,"afghan,afghanistan,milit,pajhwok,attack,soldier,bakhtar,islam,peshawar,casualti",303,Asia
602,Taleban,303,2014,2027,2027,0,1.0,0.0,-1.0,-0.0800000000000001,-2.0,0,0,0,1,0,0,1,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
603,Taleban,303,2009,1439,982,457,0.68,0.32,-0.36,0.64,0.64,0,0,0,0,0,1,6,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
604,Taleban,303,2016,2044,2044,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,3,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
605,Taleban,303,2017,2004,2002,2,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,4,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
606,Taleban,303,2006,765,765,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,3,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
607,Taleban,303,2015,2049,2049,0,1.0,0.0,-1.0,0.0,-0.0800000000000001,0,0,0,0,0,0,2,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
608,Taleban,303,2019,4335,792,3543,0.18,0.82,0.64,1.64,1.64,1,1,0,1,0,0,0,"afghan,afghanistan,milit,pajhwok,attack,soldier,bakhtar,islam,peshawar,casualti",303,Asia
609,Taleban,303,2012,2239,5,2234,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,2,"afghan,afghanistan,milit,pajhwok,attack,soldier,bakhtar,islam,peshawar,casualti",303,Asia
610,Taleban,303,2013,1858,1778,80,0.96,0.04,-0.92,-1.92,-1.92,1,1,0,1,0,0,0,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
611,Taleban,303,2020,3091,4,3087,0.0,1.0,1.0,0.36,2.0,0,0,0,1,0,0,1,"afghan,afghanistan,milit,pajhwok,attack,soldier,bakhtar,islam,peshawar,casualti",303,Asia
612,Taleban,303,1995,105,105,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
613,Taleban,303,2011,2098,0,2098,0.0,1.0,1.0,0.0,1.36,0,0,0,1,0,0,1,"afghan,afghanistan,milit,pajhwok,attack,soldier,bakhtar,islam,peshawar,casualti",303,Asia
614,Taleban,303,2018,2865,2854,11,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,5,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
615,Taleban,303,2005,348,348,0,1.0,0.0,-1.0,0.0,-0.14,0,0,0,0,0,0,2,"kill,taliban,polic,oper,kabul,secur,sep,suicid,airstrik,hour",303,Asia
616,Taleban,303,2010,1709,1,1708,0.0,1.0,1.0,1.36,2.0,1,0,0,1,0,0,0,"afghan,afghanistan,milit,pajhwok,attack,soldier,bakhtar,islam,peshawar,casualti",303,Asia
617,UIFSA,304,1998,194,93,101,0.48,0.52,0.04,0.84,0.8,0,0,0,0,1,1,0,"islam,iran,republ,mashhad,iranian,allianc,taloqan,mojah,central,civilian",304,Asia
618,UIFSA,304,1997,195,176,19,0.9,0.1,-0.8,-0.04,,0,0,0,0,0,0,0,"kabul,pashto,shari'ah,tehran,repuls,r,extern,pakistan,islamabad,new",304,Asia
619,UIFSA,304,2001,88,31,57,0.35,0.65,0.3,-0.18,-0.28,0,0,0,0,0,1,0,"islam,iran,republ,mashhad,iranian,allianc,taloqan,mojah,central,civilian",304,Asia
620,UIFSA,304,2000,194,51,143,0.26,0.74,0.48,-0.1,0.44,0,0,0,0,0,1,0,"islam,iran,republ,mashhad,iranian,allianc,taloqan,mojah,central,civilian",304,Asia
621,UIFSA,304,1996,52,46,6,0.88,0.12,-0.76,0.0,,0,0,0,0,0,0,0,"kabul,pashto,shari'ah,tehran,repuls,r,extern,pakistan,islamabad,new",304,Asia
622,UIFSA,304,1999,184,38,146,0.21,0.79,0.58,0.54,1.38,0,0,0,1,0,0,0,"islam,iran,republ,mashhad,iranian,allianc,taloqan,mojah,central,civilian",304,Asia
623,ATTF,306,1999,3,3,0,1.0,0.0,-1.0,-1.34,-0.66,1,0,0,1,0,0,0,"final,elect,round,kill,attent,toll,violenc,dow,hindustan,jone",306,Asia
624,ATTF,306,1997,3,2,1,0.67,0.33,-0.34,0.66,-1.34,0,0,0,1,0,1,1,"final,elect,round,kill,attent,toll,violenc,dow,hindustan,jone",306,Asia
625,ATTF,306,1998,3,1,2,0.33,0.67,0.34,0.68,1.34,0,0,0,1,0,1,2,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
626,ATTF,306,2004,1,0,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,1,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
627,ATTF,306,1996,3,3,0,1.0,0.0,-1.0,-2.0,-1.34,1,1,1,1,0,0,0,"final,elect,round,kill,attent,toll,violenc,dow,hindustan,jone",306,Asia
628,ATTF,306,1993,1,0,1,0.0,1.0,1.0,0.66,,0,0,0,0,0,0,0,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
629,ATTF,306,2006,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,3,,306,Asia
630,ATTF,306,2007,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,4,,306,Asia
631,ATTF,306,2005,1,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,2,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
632,ATTF,306,2000,1,0,1,0.0,1.0,1.0,2.0,0.66,1,1,1,1,0,0,0,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
633,ATTF,306,2001,2,1,1,0.5,0.5,0.0,-1.0,1.0,1,0,0,1,1,1,0,,306,Asia
634,ATTF,306,2003,1,0,1,0.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
635,ATTF,306,2008,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,5,,306,Asia
636,ATTF,306,1992,3,1,2,0.33,0.67,0.34,0.0,,0,0,0,0,0,1,0,"ambush,milit,attack,guerrilla,personnel,secur,tripura,five,india,soldier",306,Asia
637,NLFT,307,1993,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,Both,307,Asia
638,NLFT,307,1994,2,1,1,0.5,0.5,0.0,1.0,,1,0,0,1,1,1,0,Both,307,Asia
639,NLFT,307,2004,1,0,1,0.0,1.0,1.0,0.0,0.4,0,0,0,0,0,0,7,Both,307,Asia
640,NLFT,307,2005,1,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,8,Both,307,Asia
641,NLFT,307,1997,3,0,3,0.0,1.0,1.0,2.0,1.0,1,1,1,1,0,0,0,Both,307,Asia
642,NLFT,307,1998,4,0,4,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,1,Both,307,Asia
643,NLFT,307,1999,8,2,6,0.25,0.75,0.5,-0.5,-0.5,0,0,0,0,0,1,2,Both,307,Asia
644,NLFT,307,2000,28,0,28,0.0,1.0,1.0,0.5,0.0,0,0,0,0,0,0,3,Both,307,Asia
645,NLFT,307,1992,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,12,Both,307,Asia
646,NLFT,307,2002,5,1,4,0.2,0.8,0.6,-0.0599999999999998,-0.4,0,0,0,0,0,0,5,Both,307,Asia
647,NLFT,307,2003,2,0,2,0.0,1.0,1.0,0.4,0.34,0,0,0,0,0,0,6,Both,307,Asia
648,NLFT,307,2009,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,15,Both,307,Asia
649,NLFT,307,1996,3,3,0,1.0,0.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,Both,307,Asia
650,NLFT,307,2014,2,0,2,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,11,Both,307,Asia
651,NLFT,307,2006,1,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,9,Both,307,Asia
652,NLFT,307,1995,4,2,2,0.5,0.5,0.0,0.0,1.0,0,0,0,1,1,1,1,Both,307,Asia
653,NLFT,307,2012,1,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,10,Both,307,Asia
654,NLFT,307,2007,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,13,Both,307,Asia
655,NLFT,307,2008,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,14,Both,307,Asia
656,NLFT,307,2001,6,1,5,0.17,0.83,0.66,-0.34,0.16,0,0,0,0,0,0,4,Both,307,Asia
657,MEK,308,2001,16,1,15,0.06,0.94,0.88,0.0,0.0999999999999999,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
658,MEK,308,1991,3,1,2,0.33,0.67,0.34,0.0,,0,0,0,0,0,1,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
659,MEK,308,1992,4,0,4,0.0,1.0,1.0,0.66,,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
660,MEK,308,1993,19,0,19,0.0,1.0,1.0,0.0,0.66,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
661,MEK,308,2000,16,1,15,0.06,0.94,0.88,0.0999999999999999,-0.12,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
662,MEK,308,1996,1,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
663,MEK,308,2015,1,1,0,1.0,0.0,-1.0,-1.88,-1.88,1,1,0,1,0,0,0,"assassin,eu,sanction,kill,rebel,iran,iranska,svenska,islam,secret",308,Multiple
664,MEK,308,1995,4,0,4,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
665,MEK,308,1998,7,0,7,0.0,1.0,1.0,0.14,0.0,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
666,MEK,308,1997,15,1,14,0.07,0.93,0.86,-0.14,-0.14,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
667,MEK,308,1999,9,1,8,0.11,0.89,0.78,-0.22,-0.0800000000000001,0,0,0,0,0,0,0,"r,tehran,persian,republ,iraq,raid,self-def,baghdad,x,vision",308,Multiple
668,PJAK,309,2017,5,5,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2,"pjak,revolutionari,attack,rudaw,claim,kurdistan,dead,arm,terrorist,irgc",309,Middle East
669,PJAK,309,2007,15,4,11,0.27,0.73,0.46,-0.54,-0.26,0,0,0,0,0,1,0,"kurd,four,three,european,polic,injur,iraq,one,shell,rebel",309,Middle East
670,PJAK,309,2016,8,8,0,1.0,0.0,-1.0,0.0,-2.0,0,0,0,1,0,0,1,"pjak,revolutionari,attack,rudaw,claim,kurdistan,dead,arm,terrorist,irgc",309,Middle East
